id_user,id_novel,nama_user,tanggal_ulasan,ulasan,rating_user
U2400032,NI240011,August A.P.,3 September 2012,"STARS RANTING: 4.8

Bener-bener nggak kecewa baca buku ini setelah lama mendambakan buku ini.
pertama-tama aku ingin berterima kasih pada Tere Liye telah menciptakan tokoh seperti Thomas (yah cukup ada di novel saja sih) tapi dengan kemampuan dan kepribadiannya aku benar-benar jatuh hati (?) padanya.
***
Thomas--tidak ada nama lain setelahnya, adalah seorang konsultan ekonomi profesional. dengan kemampuannya dan bakatnya (?) memanipulasi, dia menolong om-nya yang harus menutup bank miliknya karena pailit. dia bersama orang-orang kepercayaannya yang juga adalah orang-orang penting di negara itu, merencanakan penyelamatan terhadap bank Semesta, bank om-nya itu.
***
novel ini hanya menceritakan dua (dan lebih beberapa jam) hari saja, yakni tengat waktu Tommy untuk memastikan bank Semesta mendapat bantuan dari pemerintah.
novel ini benar-benar membahas tentang perekonomian bangsa ini (dan aku sama sekali tak mengerti).
dan sesungguhnya aku pernah berpikir seperti Tommy, ada beberapa hal yang aku sepakat dengannya (sulit untuk menuliskannya disini).
aku suka Tere Liye mengakhiri ceritanya, karena itu sudah cukup. namun aku suka kesulitan mengingat nama-nama yang membantu Thom, mungkin seharusnya pekerjaan orang itu ditulis lagi selain perkenalan di klub mereka.
dan aku suka perbincangannya dengan Julia! *Aaaaa!*

ini novel yang akan aku rekomendasikan kepada orang-orang yang mau membacanya.",5
U2400033,NI240040,Ayu Lestari Gusman,20 Juni 2018,Kurang suka. Seperti makanan yang kebanyakan mecin *apaan sih*. :D Terlalu banyak drama.,2
U2400034,NI240030,Ayu Ratna,8 Januari 2020,"Membaca buku yang bagus akan membuat kita terhibur, tapi membaca buku yang luar biasa akan membuat kita termenung untuk menyerap emosi dan pesan-pesan yang dibawa olehnya.
Begitulah yang saya rasakan ketika selesai membaca novel Pemenang II Sayembara Dewan Kesenian Jakarta 2018 ini.",5
U2400035,NI240010,Bahtiar HS,24 Januari 2008,"Bermimpi atau Mati!

Judul : Sang Pemimpi
Penulis : Andrea Hirata
Penerbit : PT. Bentang Pustaka Yogyakarta
Edisi 1 : Juli 2006
Hal : x + 292 halaman

“Tanpa mimpi, orang seperti kita akan mati ….”
~Arai

Mungkin kalimat pendobrak itulah inti dari buku memoar Andrea kedua dari tetralogi Laskar Pelangi ini. Sebagai lanjutan dari Laskar Pelangi, buku pertamanya, Sang Pemimpi bercerita bagaimana kehidupan SMA Ikal. Dan panggung cerita terfokus pada tiga serangkai tokoh utamanya ini: Arai, Jimbron, dan Ikal alias Andrea Hirata sendiri.

Inilah tiga serangkai yang kontras. Arai adalah saudara Ikal yang sudah sebatang kara. Masih selalu terbayang di pelupuk mata Ikal, bagaimana saat anak itu ditinggal mati ayahnya, satu-satunya keluarga daging darahnya yang tersisa. Jadilah dia Simpai Keramat, seorang terakhir dari sebuah klan keluarga yang tak punya siapa-siapa lagi. Waktu dia dan ayahnya menjemput Arai, anak itu begitu mengenaskan: menunggu di tangga gubugnya dengan karung kecampang di ketiaknya (berisi hartanya yang tersisa), sendirian di tengah belantara ladang tebu tak terurus. Dia seorang yang berandal banyak akal, kadang tak masuk akal, tak tertebak, tetapi hatinya begitu lembut. Dialah guru Ikal dalam banyak hal. Arailah orang yang membuat hidupnya bersemangat dan tak lepas cita-cita. Simpai Keramat itulah yang membuatnya masih terus punya mimpi.

Lain lagi dengan Jimbron yang juga sebatang kara. Ia punya penyakit gagap yang kambuh jika sedang bersemangat. Ia memiliki obsesi yang kompulsif terhadap kuda. Segala jenis kuda, yang bahkan tak pernah dikenal di Belitong. Ia bahkan menabung uang yang dimilikinya pada dua buah celengan kuda. Hitam dan putih. Ia baby face, tetapi begitu baik pada Ikal dan Arai. Dan begitu dekat.

Karena bersekolah di SMA yang sama di Bagai, sama-sama dari keluarga melarat, maka ketiganya menyewa sebuah tempat kos yang sama dan bekerja sebagai kuli ngambat yang sama. Setiap pukul dua pagi, mereka sudah mengangkut ikan berbagai jenis dari dermaga ke pasar ikan. Pukul tujuh, ketiganya setelah mandi seadanya langsung berangkat ke sekolah dengan bau serupa ikan pari. Tapi meski begitu, ketiganya menggantungkan sebuah cita-cita, mimpi tepatnya, yang sangat tinggi.

“Jelajahi kemegahan Eropa hingga Afrika yang eksotik! Temukan berliannya budaya sampai ke Prancis. Langkahkan kakimu di atas altar suci almamater terhebat tiada tara: Sorbonne. Ikuti jejak-jejak Sartre, Louis Pasteur, Montequieu, Voltaire. Di sanalah orang belajar science, sastra, dan seni hingga mengubah peradaban ...."" (hal 13)

Mimpi itulah yang bagai hantu membayang terus dalam kehidupan mereka. Mendorong terus semangat mereka untuk terus berusaha tanpa lelah untuk suatu saat, entah kapan, meraih cita-cita itu.

Maka begitulah setelah SMA usai, mereka sudah berencana merantau ke Jawa. Mau tidak mau, demi mimpi itu. Meski dengan sangu pas-pasan hanya untuk beberapa bulan. Bukan untuk kuliah, tetapi bekerja mengumpulkan uang untuk suatu saat kuliah. Dan saat itulah, Jimbron datang menyerahkan dua celengan kudanya kepada Ikal dan Arai. Sumbangan untuk meraih mimpi itu, karena ia sendiri memilih mengurus kuda di peternakan seorang Capo di Belitong. Diiringi oleh sekalian orang-orang yang mereka cintai, dengan menumpang sebuah kapal barang dan upah mengepel WC dan memasak untuk para ABK, mereka berangkat ke Jakarta. “Jangan pernah pulang sebelum jadi sarjana,” pesan Bu Muslimah, guru tercinta mereka di SD dulu (hal 219).

Tujuan mereka adalah Ciputat. Tetapi bis yang mereka tumpangi menurunkan keduanya hingga di terminal Bogor. Jadilah mereka kos dan mengais rezeki di belakang kampus IPB. Menjadi door to door salesman, tukang di pabrik tali, tukang foto copy. Suatu hari hidup mereka berubah ketika membaca pengumuman pegawai pos. Mereka melamar dan Ikal diterima sebagai tukang sortir surat. Sementara Arai gagal. Anak itu lalu merantau ke Kalimantan tanpa jejak.

Bertahun kemudian nasib mempertemukan mereka kembali. Ikal sudah lulus dari Fakultas Ekonomi UI dan Arai Jurusan Biologi Universitas Mulawarman. Keduanya sedang mengajukan beasiswa S2 keluar negeri. Keduanya diuji pada tempat yang sama, yang mempertemukan mereka lagi. Dan mereka sama-sama diterima di perguruan tinggi yang sama. Universite de Paris, Sorbonne, Prancis. Cita-cita mereka!

Membaca Sang Pemimpi memompa semangat kita bahwa ingin berhasil, maka mimpi adalah wajib disamping jangan pernah mendahului nasib! Maka, hilanglah rasa pesimistis, introvert, inferior, dan segala pikiran negatif.

Buku memoar ini cocok sekali dibaca oleh mereka yang punya penyakit orang gagal. Cocok juga dibaca mereka yang merasa begitu banyak penghalang dan kesulitan hidup yang dia miliki. Bagaimana tidak? Arai dan Ikal berhasil mendobrak hegemoni bahwa kesuksesan ternyata bisa diraih dengan kerja keras dan tak lelah berusaha.

Dan lebih dari itu, Sang Pemimpi wajib dibaca oleh para pendidik bagaimana seorang murid diperlakukan, bagaimana memberi mereka dorongan untuk terus memiliki mimpi yang harus dikejar. Juga wajib dibaca oleh orang tua, termasuk seorang ayah, karena kali ini untuk seorang ayahlah buku ini didedikasikan. Tidak lain ayah Ikal sendiri, Seman Said Harun, yang dijulukinya sebagai “Ayah juara satu seluruh dunia.”

Selamat membaca!",5
U2400036,NI240013,bakanekonomama,10 April 2018,"Kenapa saya malas baca teenlit, chicklit, atau metropop karya penulis Indonesia? Jawabannya adalah karena saya merasa tidak bisa menghubungkan apa yang mereka alami dengan apa yang saya alami dalam kehidupan saya. Tokoh-tokoh dalam banyak novel semacam itu biasanya adalah orang-orang super kaya, dengan kehidupan hedonisme tingkat tinggi, yang tidak bisa dibayangkan oleh rakyat jelata seperti saya. Orang-orang seperti ini hobinya pipis di Singapur, kalau saya bilang. Mereka biasa mengeluarkan uang jutaan, seperti lagi ngasih uang receh ke tukang parkir. Nggak pakai mikir. Gajinya delapan digit, tapi suka menghina-hina diri sebagai kacung yang menderita luar biasa di bawah tekanan atasannya. Maaf, saya memang nggak paham pekerjaan mereka seperti apa, tapi saya sama sekali tidak bisa bersimpati. Kalau memang merasa jadi kacung, ya sudah keluar saja. Uang puluhan juta yang kalian terima itu setara dengan gaji saya selama hampir 10 bulanan. Kalian bisa dengan mudahnya keluar dan membuka usaha baru. Bersyukurlah. Belum lagi orang-orang di novel ini biasanya lupa cara ngomong pakai bahasa Indonesia. Ngomong sama teman sendiri hampir selalu pakai bahasa Inggris. Yah, saya sebagai orang yang paham bahasa asing, terkadang juga suka ngomong pakai bahasa jepang sama temen-temen saya yang satu frekuensi. Tapi nggak setiap saat. Dan biasanya ngomong pakai bahasa itu adalah semacam kode, ketika kami tidak ingin pembicaraan itu diketahui orang lain. Cuma, ketika bahasa asing itu begitu berlebihan intensitasnya, dan dibawa masuk ke dalam novel Indonesia, yang semua tokohnya orang Indonesia, maaf, saya tidak suka. Bagi saya, bahasa menunjukkan kepribadian dan juga kebanggaan terhadap negara kita, sebuah elemen penting yang menyatukan bangsa. Yak, semua hal di atas adalah penyebab yang membuat saya tidak menyukai novel ""Antologi Rasa"" karya Ika Natassa. Ini adalah novel pertama Ika yang saya baca, dan saya tidak suka dengan ceritanya. Saya tidak suka dengan tokoh-tokohnya, khususnya si cewek itu, siapa namanya? Ah, Keara. Dia itu hedon luar biasa, maklum lulusan luar negeri (yang kayaknya kuliahnya dibiayain sendiri) makanya kelakuannya begitu. Buat saya, tokoh yang ini sangat tidak menyenangkan. Di luar sikap hedon, kehidupan pergaulan bebas, dsb. yang dia anut, saya juga tidak suka dengan sikap dia kepada sahabatnya, si Harris, setelah mereka nggak sengaja bobok bareng waktu di Singapur berdua. Padahal... kesalahan di hari itu adalah salah mereka berdua! Bahkan! Kalau mau dirunut lagi, jelas-jelas itu salahnya Key, karena dia duluan yang nyosor si Harris pas lagi mabok karena galau mikirin cowok laen. Eh, besokannya dia ngamuk-ngamuk sama sahabatnya itu. Dia nggak mau nerima maaf (apalagi minta maaf), nganggep si Harris brengsek dan memanfaatkan persahabatan mereka, lalu hubungan mereka putus. Cih. Heran sama si Key ini. Lo bisa tidur sama banyak cowok dengan mudahnya, padahal abis itu juga putus sama mereka. Dan ngeliat kehidupan dia yang kayak gitu, nggak heran lagi deh kalo dia pernah melakukan ""one night stand""--berdiri semalaman. Lha terus, ketika lo melakukannya dengan sahabat lo sendiri, kenapa lo nggak bisa maafin, hah? Padahal lo udah dewasa, bisa-bisanya nyalahin orang lain atas kesalahan yang dilakukan diri sendiri! *ceritanya esmosi* Oh iya, si Key ini jatuh cinta sama Ruly, cowok sederhana (tapi gajinya sama-sama puluhan juta) yang agak alim (karena Key pernah liat dia sholat Shubuh di apartemennya, setelah dia nganterin Key yang abis mabok-mabokan sama Harris), tapi ternyata ke belakangnya juga brengsek. Ha! Opposite attraction? Yeah, maybe. Atau mungkin Key hanya terobsesi, karena dia belum pernah melihat cowok semacam Ruly takluk pada pesonanya. Satu-satunya tokoh yang bikin saya simpati adalah Harris. Kasian, perasaan tulusnya ke Key dibalas air tuba. Pengorbanan Harris selama ini, beliin sarapan tiap pagi, nemenin Key kalo lagi mutung, jadi tempat sampahnya Key, hingga bantuin Key buat putus sama pacar-pacar brengseknya, buyar hanya dalam semalam. Ironisnya, itu nggak sepenuhnya kesalahan dia. Pukpuk Harris... Setelah halaman berapa ratusan, saya merasa luar biasa bosan, dan skip sebagian besar ceritanya. Terutama ketika bagian Key dan Ruly. Bagian Harris masih lumayan dibaca. Endingnya? EWH. Mungkin mau membuat kesan misterius atau pesan bahwa kehidupan itu memang absurd seperti itu, tapi hhhmmm.... hhhhmmm..... HHHHHMMMMMMMMMMM!!! Ah, sudahlah. Sebelum saya misuh-misuh lebih panjang, dan digetokin penggemarnya buku ini (yang kayaknya banyak, karena ratingnya bagus di GR), lebih baik saya sudahi saja review kali ini. Entahlah, sepertinya saya tidak mau lagi membaca karya Ika, apalagi kalau temanya masih seperti ini. Sekian.
*Ditulis di tengah malam (2.03), ketika terserang insomnia mendadak*",1
U2400037,NI240033,Balter,11 September 2013,"Dead Smoker Club adalah sebuah novel ringan yang sok. Sok berat tapi sesungguhnya ringan, sok sangar tapi sebenernya kocak, sok badass tapi sebenernya gak penting, bahkan saking soknya, anda bisa menemukan beberapa penggunaan kosa kata yang agak berlebihan untuk mendeskripsikan kondisi emosional, terutama pada si tokoh utama. Dan karena itulah novel ini layak dibaca.

Seriously.

Mengabaikan penulisannya yang ""tell"" ketimbang ""show"" a.k.a gak asik, cerita ini butuh sebuah cara pandang lain untuk dapat dinikmati pembacanya. Bagaimanakah caranya? Caranya yaitu .. abaikan semua yang sok tadi di atas. yap. itu.

DSC adalah sebuah kisah yang cocok dibaca di waktu bosan, cocok untuk mereka yang mencari humor segar dengan kebersamaan persahabatan. Menikmati kehidupan anak muda yang ingin merasa penting (seriously). ada beberapa hal ngawur nyeleneh yang ada di dalam novel ini seperti tokoh andy dengan agama barunya yang gak laku itu, atau diskriminasi kaum transgender MtF yang terutama menjadikan Rudy sebagai bulan-bulanan penulis (bukan bulan-bulanan tokoh di dalamnya).

andai saja cara bercerita dalam narasi di novel ini lebih smooth lagi, saya yakin DSC akan laris manis. Karena yah, ini novel yang unik.

Bagi yang mengharapkan kejutan seperti twist plot atau apa gitu yang bikin surprise ... sayang sekali, anda mungkin tidak akan bisa mendapatkannya. DSC bukan novel yang mengejutkan atau mengaduk-aduk emosi pembaca, bukan jenis novel sensitif. Kalau dilihat lagi dengan penjelasan keseluruhan plot di sinopsis dan apalagi teaser DSC2 di halaman belakang, sepertinya si penulis tidak terlalu peduli dengan twist atau surprise attack dalam buku yang ditulisnya ini. Saya mendapat kesan, DSC itu seperti adrian : apa adanya. as it is. jadi untuk menikmati novel ini, saya menyarankan, nikmati saja dunia ""bermain"" mereka.

saya beri bintang 3 karena narasinya gak asik.
tidak jadi diberi bintang 1 karena novel ini bikin gue nyerah untuk jaim gak ketawa. bahkan setelah ditutup bukunya pun gue masih ngakak2 keinget adegan2 di dalamnya. Semoga DSC2 narasinya lebih show lagi, sayang banget kalau cerita bagus ini (nggak bagus sih .. tapi .. bukannya jelek juga ... tapi ... arghh I can't decided!) jadi gak bisa dinikmatin sisi jempolannya yang sebenernya unggul dari novel lain cuma gara2 cara bercerita doang.",3
U2400038,NI240017,Bangquito,26 April 2015,"Aih sedap. Bicara tentang kesombongan dan modal membiayai kesombongan, karya ini super nampol. Ditulis dengan jernih, jujur, jelas, tanpa tendeng alih usaha-usaha bercerita yang menjebak. Bahkan judul sebagian besar chapternya sudah menjelaskan isi; 'Kosim lagi'. Sangking jernihnya, kelicikan protagonis disini sampai terlihat sebagai usaha normal seorang korban status sosial yang termakan kesombongan dan tergila hormat. Pesan moral tersampaikan, dan endingnya juga tidak menjengkelkan (fair), ditulis dengan syair yang mengundang insyaf.",4
U2400039,NI240006,Bernard Batubara,25 Oktober 2013,"Selesai baca ""Jejak Langkah"", buku ketiga Tetralogi Buru Pram.

Secara umum, konten Tetralogi Buru terbagi menjadi dua: roman dan informasi sejarah. Setelah membaca buku demi buku dalam Tetralogi Buru, saya semakin menyisihkan apa yang tidak begitu saya perlukan/cari dalam buku tersebut. Dalam pada ini adalah, saya lebih fokus mengikuti bagian romannya. Hubungan Minke dengan Mei, ingatan-ingatan dia tentang Annelies, dan permasalahan dia dengan istrinya yang terbaru pada buku ketiga ini, Prinses. Saya juga paling senang setiap masuk bagian-bagian percakapan Minke dengan kedua ibunya: Nyai Ontosoroh (yang banyak memberi wejangan tentang perjuangan-perjuangan Minke) dan Bunda (yang menasehati Minke secara lebih ke dalam, menjadi Jawa, dan isi ""pedalaman"" Minke, jika meminjam bahasa Pram). Informasi sejarah terkait konflik politik di tempat-tempat di luar Hindia saya anggap pelengkap saja (mungkin bagi pembaca lain justru sejarah ini lah inti dari Tetralogi Buru, tak masalah).

Di Jejak Langkah, Minke mulai belajar berorganisasi, dan membela kepentingan-kepentingan kaumnya dengan cara menulis lebih banyak dan menerbitkan media sendiri. Bagaimana tulisan-tulisannya mempengaruhi tindakan para pejabat tinggi negara dan mengguncang rencana-rencana mereka. Sikap Minke ini mengingatkan saya kembali bahwa: pen is mightier than sword.

4 dari 5 bintang untuk Jejak Langkah, Pram.",4
U2400040,NI240049,Budi Santoso,23 Mei 2011,"Must read, must buy ... amazing book ...",5
U2400041,NI240016,"Catur Indrawan
",27 Agustus 2015,"Kalau ada yang bilang novel Dilan bagia pertama lebih seru dari bagian kedua, aku rasa itu hal yang wajar, karena yang namanya masa-masa PDKT jauh lebih seru dan menyenangka tinimbang ketika sudah jadian yang penuh drama.

Ya, tapi walau bagaimanapun, seperti yang dikatakan Milea, "" Masa lalu bukan untuk diperdebatkan, mari biarkan.""",4
U2400042,NI240021,Chandra,20 November 2014,jelekk bgtt.... porno,1
U2400043,NI240009,Chaniago,21 September 2010,"Rumah Kaca sungguh membuatku tercengang. Ohh my.. Dia bahkan bisa mengalahkan semua novel-novel kesayanganku. It'll be my top five, for sure! Berbeda dengan buku pertama, kedua, dan ketiga, buku keempat ini mengambil sudut pandang seorang arsiparis bernama Jacques Pangemanann. Pribumi yang bekerja di Algemeene Secretarie Hindia Belanda. Ia mengabadikan semua berita mengenai sasarannya, salah satunya adalah Raden Mas Minke. Dari artikel-artikel yang dikumpulkan Pangemanann, pembaca kemudian dapat mengetahui kisah perjalanan pergerakan kemerdekaan Indonesia.

Yang lebih mengejutkan dari Rumah Kaca ini adalah ceritanya bersumber dari kisah nyata. Aku kira ini hanya fiktif yang diberi banyak bumbu dimana-mana. Buatku Rumah Kaca seperti Detektif Conan. Nama-nama tokohnya benar-benar ada dalam kenyataan dan semuanya memiliki ceritanya masing-masing. Kita, pembaca, tidak hanya diajak mengenal tokoh utama, Mas Minke, melainkan semua tokoh yang ada di dalam rangkaian Tetralogi ini. Aku dibuat penasaran oleh semua tokoh yang sungguh menarik.

Sebagai contoh adalah Rientje de Roo. Rumah Kaca mengisahkannya sebagai pelacur cantik usia delapan belas tahun yang menawan. Ia memikat siapa saja. Namun tragis, di akhir hidupnya ia terbunuh oleh salah satu pasangannya yang cemburu buta padanya. Kisah ini benar-benar terjadi di Batavia, maksudku Jakarta, pada tanggal 17 Mei 1912. Seorang pelacur bernama Fienjte de Feniks tewas oleh seorang pria Belanda bernama Willem Frederik Gemser Brinkman. Pria ini dikenal sebagai seorang hartawan yang berstatus sebagai pegawai Gouvernement Bedrijven. Brinkman adalah pelanggan setia sang pelacur.

Brinkman membunuh Fientje karena cemburu. Asal mula perselisihannya adalah ketika ia menggundik wanita itu dan menyuruhnya untuk tidak melacurkan diri lagi. Namun Fientje tetap melakukan profesinya. Brinkman memergokinya bersama pria lain. Ia menjadi panas hati dan pembunuhan yang terencana pun terjadi.

Contoh lainnya adalah tokoh utama dalam Rumah Kaca. Jacques Pangemanann. Berbeda dari penggambaran di Rumah Kaca bahwa ia adalah orang yang tega menjerumuskan Minke ke Maluku, Ensiklopedi Jakarta mencatatnya sebagai seorang pribumi perintis pers Melayu dan penulis cerita dengan gaya baru (tidak tradisional). FDJ Pangemanann adalah seorang wartawan dan pengarang novel. Ia lahir pada tahun 1870 dan meninggal pada tahun 1910. Ia merupakan orang Manado yang aktif sebagai wartawan dan redaktur di Batavia dan Bandung. Pada tahun 1894-1906 ia menjadi redaktur majalah Bintang Betawi. Karyanya antara lain Tjerita Rossina (novel, 1903) dan Si Tjonat (1900). Ia kemudian bekerja di harian Perniagaan.

Hasil karyanya sudah menggunakan bahasa Melayu, bukan Belanda atau bahasa ibunya. Pada masa itu ada dua Pangemanan yang terkenal, JH dan FDJ Pangemanann. Supaya bisa dibedakan, FDJ menulis nama marganya (dari Minahasa) dengan dobel ""n"", persis seperti yang diutarakan oleh Rumah Kaca. Sedangkan JH Pangemanan dikenal sebagai pemimpin redaksi koran Melayu Djawah Tengah (terbit: Semarang 1913-1938) dan pendiri sekaligus ketua Roekoen Minahasa (1912).

FDJ Pangemanann bersama dengan R.M Tirto Adhisoerjo, atas nama pers Melayu mulai melancarkan kritik terhadap perilaku pejabat yang tidak patut sebagai upaya untuk memperbaiki keadaan sosial. Aksi ini dalam sejarah pers di Hindia telah membuka jalan bagi lahirnya pers nasional di kemudian hari. Dia juga menulis cerita-cerita bersambung dalam Bintang Betawi. Cerita pertamanya, Njerita Rossina pada mulanya diumumkan dalam surat kabar tersebut (1903). Karya lain Pangemanan bertajuk Tjerita Si Tjonat dirilis pada tahun 1900.

Mas Marco yang dimaksud dalam Rumah Kaca adalah Marco Kartodikromo, seorang wartawan yang juga seorang aktivis kebangkitan nasional asal Hindia-Belanda di masanya. Pada awal tahun 1905 Marco bekerja sebagai juru tulis Dinas Kehutanan. Tapi tak lama. Kemudian ia pindah ke Semarang dan menjadi juru tulis kantor Pemerintah. Di sana ia belajar bahasa Belanda dari seorang Belanda. Tahun 1911, setelah pandai berbahasa Belanda ia meninggalkan Semarang dan menuju Bandung. Di Bandung ia bergabung dengan penerbitan Surat Kabar Medan Prijaji pimpinan Tirto Adhi Soeryo. Saat itu, Medan Prijaji sedang berada di puncak kegemilangan. Pada Tirto Adhi Soeryolah dia berguru. Pada tahun 1913, media pribumi dengan oplah besar itu bangkrut, diikuti dibuangnya Tirto Adhi Soeryo ke Maluku. Hal ini membuat Mas Marco pindah ke Surakarta dan mendirikan surat kabarnya sendiri, berjudul Doenia Bergerak.

Kata Pram tentang buku-bukunya bahwa naskah-naskah itu terdapat tautan satu sama lain. Antara Bumi Manusia dan Anak Semua Bangsa dan Jejak Langkah di lain pihak ada keretakan. Tapi aku tak merasakannya. Mungkin karena aku belum membaca Jejak Langkah dan Anak Semua Bangsa.

Rumah Kaca membandingkan dunia pribumi dan barat. Bahkan dalam hal mengelola alam. Kata Pram, pandangan dunia pribumi dengan Eropa adalah perbedaan dasar yang tak terjembatani. Eropa memandang alam sebagai sesuatu yang berada di luar dirinya dan hendak ditaklukannya. Sementara pribumi, urai Pram, memandang dirinya bagian dari alam. Eropa hendak menaklukkan alam. Pribumi hendak menyesuaikan diri sehingga menjadi satu keserasian dengan alam.

Di novel ini pula aku merasakan semangat luar biasa dari perubahan. Aku tak habis pikir mengapa pula tetralogi novel ini dilarang beredar? Sepanjang pembacaanku tak ada upaya yang dilakukan penulis untuk menghasut masyarakat atau menentang pemerintah. Sangat disayangkan bila akhirnya roman ini mengendap bertahun-tahun tanpa pernah diketahui publik. Sejarah ternyata memang mudah ditaklukkan oleh penguasa. Tapi aku yakin, cepat atau lambat sejarah akan membuka sendiri cerita yang sebenar-benarnya.

Deposuit Potentes de Sede et Exalvatat Humiles.
(Dia Rendahkan Mereka yang Berkuasa dan Naikkan Mereka Yang Terhina)

sumber tokoh-tokoh dalam novel: wikipedia.org",5
